repository	old_ref	old_tip	old_tree	old_path	old_blob	old_bytes	final_path	final_blob	disposition	review_mode	final_source_basis	reason	reviewer	reviewed_at
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/commits/014.md	aae2fa2bf75d519f9b8be10497b09a5c7617203b	4064	docs/commits/014.md	415653a975a4e85791b545fb7221887c030cbe90	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/commits/015.md	41da42ffdfb2ea8a734c195bc8417cf7f6a31e73	13979	docs/commits/015.md	2b9807413bc63e7bdcbd0831fc0a99ac0c8d5fea	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/commits/016.md	540cab092827bd1fb8bb3384ae256d3e742d1288	4775	docs/commits/016.md	74f7c084f25d81533804d867ad1fc2d37b66df6a	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/commits/017.md	2a697865184adfcf560fdea7bbd749e93198d8dd	4277	docs/commits/017.md	63a1656e236c6fd2f327ac31716186b21f9cb9b9	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/commits/018.md	46c20986cdfc1db57510d00feca83e410adf2e32	3305	docs/commits/018.md	3a58e8b2ce9334e99cbb22bf00c5735381621193	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/commits/019.md	0c184b7fb62d1af9e0abe09771aaff0459d06e01	4517	docs/commits/019.md	59a3840c43f335f9e35ff5c812c6c821dd8cd783	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/commits/020.md	b925ed4fb6ad754cdef9530354a6b6cd2cda4b61	3338	-	-	discarded	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	retired-navigation-only	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/commits/README.md	8c647df3e45167baa597f3638857a18a52d0dd1c	8175	docs/commits/README.md	41cab7632e20a5d669187b188de25eee2b768340	replaced	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	single-ledger-replacement	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/002.md	4cf24e32aa2af735e9f2cd64b96d90769abb4fae	2160	docs/practice/002.md	06335838d75845c90b8695f6848260f62029ee75	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/003.md	20ac906e187060692b640b3b47c6b5c9c018f28c	2014	docs/practice/003.md	84b79f733623b32b05f4b398c8f6785aa77dcb74	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/004.md	8bd48b4ae1ee2e76954a6636604ca47db3798207	1906	docs/practice/004.md	076e24c91a1304a8989392989c2672efc7896bd9	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/005.md	d3de35d88f95e80888df8a7efe500e0cf988fd12	1917	docs/practice/005.md	6e2c365924ae8d8ec20159ca4623252dc111e6db	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/006.md	fb64fdebee4aa65467e5860ed7c9809979e213d6	2175	docs/practice/006.md	11dc0d96195e7d402ba37a64745a3c3ce22d139d	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/007.md	56d44a436a8025ea3ea90a31bdbf6594a9ed4b1a	1933	docs/practice/007.md	183ab56627b7546c08a47dbf72dbf7d8b785f043	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/008.md	11e0496ba80f4ee0f0971f1350cb57f1fe5a1303	1840	docs/practice/008.md	1786b02cc61d525eb56cc423079bdb82f462a0e2	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/009.md	5e7dd3c6aa899646d91f3b0930524e5ecb348dd5	1835	docs/practice/009.md	e19b7db69b3ae49fb5c3538890bf6a85c834777e	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/010.md	06c617317292a1a094ce2b02d8ba371d2b3d04e1	1717	docs/practice/010.md	67db73ebe7b38fe6986b886264bfcbbc2f39d5ba	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/011.md	037e05e7bafc5e0b9302073d8a4cb6953b7c5c0f	1710	docs/practice/011.md	e563c5adb02463c8e9716a4f6190b4317e58533f	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/012.md	f3a281ffdabbc3aa4b49f126918e543a1614443e	1814	docs/practice/012.md	9c9a8d30f350bd71ad54778000177ae9a77cd348	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/013.md	205813e140aa7021121875de3395800d07c200c4	1855	docs/practice/013.md	14a44f5827b125a634459b46387a0711eca7d517	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/014.md	f9391a2c9c12b25772ccf2787f6302665d4af23f	1990	docs/practice/014.md	c6dfabc0b11c390864aadf9e3d5712edee4ad9ad	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/015.md	dcc74c732712951d5b4e197c84ed749a39d35493	2667	docs/practice/015.md	6814088d57c3acd24894cbac4a1acf0650748dbf	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/016.md	6bcb854456c55d1a69d0075ed1e0b631931a045b	2231	docs/practice/016.md	a1b66ada73bb4af6b8c2a4a9cc0f9434b983df0d	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/017.md	5294558419f3b0e6d041870f8a87ca34367e0081	2407	docs/practice/017.md	6545f81ea526bad7090097f1eddcc2f8de202a9a	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/019.md	854f4e050ff548f22a81a9a3023ceb4362f7d470	3090	docs/practice/019.md	f9bd5698e5cfe6456092f6cb7e9d3dcf34b942e0	corrected	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	final-source-crosswalk	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/practice/README.md	a6657b0c55ec7e81c3d5fadba9fa4c7ab67b03cc	3693	docs/practice/README.md	c2b43dfb4aecc93cc1d568fda5c88a45ed87ed27	replaced	direct-content	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	single-ledger-replacement	repository-owner	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	docs/reflection/retrospective.md	2348e7ef30097e8ce3f91c4d4f4af1c0b51e16cf	1704	docs/reflection/retrospective.md	2348e7ef30097e8ce3f91c4d4f4af1c0b51e16cf	adopted	oid-identical	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	exact-final-crosswalk	mechanical-crosswalk	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	notes/README.md	23ec50346a794c00205b2e9a34e26819d9f6a67e	1237	notes/README.md	23ec50346a794c00205b2e9a34e26819d9f6a67e	adopted	oid-identical	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	exact-final-crosswalk	mechanical-crosswalk	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	notes/admin-security-hardening.md	6ba46d5109f4c56378acc3cc5c917d1a9133fb84	1655	notes/admin-security-hardening.md	6ba46d5109f4c56378acc3cc5c917d1a9133fb84	adopted	oid-identical	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	exact-final-crosswalk	mechanical-crosswalk	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	notes/cloudflare-edge-perimeter.md	c0dec65677dfe0c4801dbce42711a03c77e3552d	2308	notes/cloudflare-edge-perimeter.md	c0dec65677dfe0c4801dbce42711a03c77e3552d	adopted	oid-identical	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	exact-final-crosswalk	mechanical-crosswalk	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	notes/community-moderation.md	409e9eb3d854566d6ec9b7fb54d7b748ded17632	1544	notes/community-moderation.md	409e9eb3d854566d6ec9b7fb54d7b748ded17632	adopted	oid-identical	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	exact-final-crosswalk	mechanical-crosswalk	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	notes/firebase-auth-firestore-functions.md	914422dce95b76eacffce77c077eec703d10143d	2735	notes/firebase-auth-firestore-functions.md	914422dce95b76eacffce77c077eec703d10143d	adopted	oid-identical	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	exact-final-crosswalk	mechanical-crosswalk	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	notes/firestore-security-rules.md	2d976b210e915443391d37ef881f18ef2276756a	2246	notes/firestore-security-rules.md	2d976b210e915443391d37ef881f18ef2276756a	adopted	oid-identical	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	exact-final-crosswalk	mechanical-crosswalk	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	notes/korean-product-ui-design.md	a556c101ced7edf014fe2b84875bb36a52ff2fe6	1568	notes/korean-product-ui-design.md	a556c101ced7edf014fe2b84875bb36a52ff2fe6	adopted	oid-identical	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	exact-final-crosswalk	mechanical-crosswalk	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	notes/live-broadcast-multiview.md	0f585672ef9cfe09442e4756b8a04e22a80bb73f	4787	notes/live-broadcast-multiview.md	0f585672ef9cfe09442e4756b8a04e22a80bb73f	adopted	oid-identical	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	exact-final-crosswalk	mechanical-crosswalk	2026-07-20T17:43:52+09:00
cloud-launch-training	learning/cloud-launch-v1.0.1	c13b944e41f7b3cbf4f6949636e2104218dc48a3	ae44708fdf4a3b0312af06d2f4785f282520d205	notes/nextjs-app-router.md	3e50fa886e5c1b660547c3a4896fab18bb74d379	2548	notes/nextjs-app-router.md	3e50fa886e5c1b660547c3a4896fab18bb74d379	adopted	oid-identical	0b47343e9a3e472b11b5c254b5690f8a6a3ac8ab	exact-final-crosswalk	mechanical-crosswalk	2026-07-20T17:43:52+09:00
