repository	old_ref	old_tip	old_tree	old_path	old_blob	old_bytes	final_path	final_blob	disposition	review_mode	final_source_basis	reason	reviewer	reviewed_at
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/005.md	05a9b481e7506eb0b3f11fd7ae16f2a62af5f522	3333	docs/commits/005.md	05a9b481e7506eb0b3f11fd7ae16f2a62af5f522	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/007.md	5337220ea38e928067e48df51ab35033625369d8	2992	docs/commits/007.md	5337220ea38e928067e48df51ab35033625369d8	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/008.md	2380141d998701702ed5a2592b5acdc130bce611	2872	docs/commits/008.md	2380141d998701702ed5a2592b5acdc130bce611	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/009.md	19493ed0f2f0f089fc119c4a3ff63b34f02595da	6088	docs/commits/009.md	d0491b06d2c3030c18defc6f40ba1d036316161c	corrected	direct-content	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	ordered-slug-contract	repository-owner	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/011.md	a5c0a59fffb6e5d9cec9561df8a20bd84b2f5419	2610	docs/commits/011.md	a5c0a59fffb6e5d9cec9561df8a20bd84b2f5419	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/012.md	2d4c9de5118e7a7b450e2fc37cc368892bbb2aee	2853	docs/commits/012.md	2d4c9de5118e7a7b450e2fc37cc368892bbb2aee	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/013.md	f7f3983373972e877317cf5c182eafe9bf8dc5e7	3202	docs/commits/013.md	4b02c58b24ff4023af9fab0b799f3167ea38822e	corrected	direct-content	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	ordered-slug-contract	repository-owner	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/015.md	b2b196d80db59a8d51269489a9fe0979a153818e	2516	docs/commits/015.md	b2b196d80db59a8d51269489a9fe0979a153818e	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/016.md	829cb32cec12645388b63c5b4339dcb43f923911	2765	docs/commits/016.md	829cb32cec12645388b63c5b4339dcb43f923911	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/017.md	68ea741f1d6e9df9e31a34c8b0ae6b0589e1759c	3059	docs/commits/017.md	a38a04f105f2c001ef293ee3ca48e986238566a3	corrected	direct-content	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	ordered-slug-contract	repository-owner	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/019.md	fb9375a6cab8f097c9c0a810e17af3b413ab770b	2620	docs/commits/019.md	fb9375a6cab8f097c9c0a810e17af3b413ab770b	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/020.md	311a3620feb4619c2e7954df8f98f95e1a9cceb0	2763	docs/commits/020.md	311a3620feb4619c2e7954df8f98f95e1a9cceb0	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/021.md	21b9f0ec4c6d9fab24ee1a507c341bdd64b2861c	3174	docs/commits/021.md	5865407c62dc03d0b6e301ea2dc7007dd44e22cc	corrected	direct-content	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	ordered-slug-contract	repository-owner	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/023.md	7c3dbbf4936b3d1cdf5ed109e3de893c3c911ea5	3035	docs/commits/023.md	7c3dbbf4936b3d1cdf5ed109e3de893c3c911ea5	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/024.md	37bbd5989c564710d77a41091f2ae1da41e8ded6	2978	docs/commits/024.md	37bbd5989c564710d77a41091f2ae1da41e8ded6	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/025.md	7eeb60117befeef7300ad760633eec03cf2aa765	2613	docs/commits/025.md	b377628bad6af013fe2dd8354d82642d32daf396	corrected	direct-content	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	ordered-slug-contract	repository-owner	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/027.md	62fb9896e276789deea9faac1dda7e773396be4b	2840	docs/commits/027.md	62fb9896e276789deea9faac1dda7e773396be4b	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/028.md	53125ab4572351d759a292ae89a409a98c03604c	2662	docs/commits/028.md	53125ab4572351d759a292ae89a409a98c03604c	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/029.md	0a2bc6c27afaeee7a6639c36b5fbe99e9c7f4fed	2464	docs/commits/029.md	835ecff65d9f5ed1e3453d698f9d72c57e88bb9a	corrected	direct-content	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	ordered-slug-contract	repository-owner	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/031.md	cfd0e473c39237e80f4ce655de7e365fc8822d37	2969	docs/commits/031.md	cfd0e473c39237e80f4ce655de7e365fc8822d37	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/032.md	c630c89762a5abfe6ec207e45e74e505e64e009c	2621	docs/commits/032.md	c630c89762a5abfe6ec207e45e74e505e64e009c	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/033.md	602ae50e384121cd9d39ce481e2fc9e5cb4227bc	2508	docs/commits/033.md	57a435aa6136aebae502516397333d1ea8bd2652	corrected	direct-content	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	ordered-slug-contract	repository-owner	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/035.md	597bae51cd199bf5ab6ed8fa6cd5a913e3433c5c	2922	docs/commits/035.md	597bae51cd199bf5ab6ed8fa6cd5a913e3433c5c	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/036.md	b0c9aba6e62f707b827a273b523d99da1c269920	2780	docs/commits/036.md	b0c9aba6e62f707b827a273b523d99da1c269920	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/037.md	df3eaf25cc088cf0f8f97cd6e90c6a0b9310eab2	2583	docs/commits/037.md	ea6fe996d6f6a46fa34fc38a593d2a2fc9b984ae	corrected	direct-content	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	ordered-slug-contract	repository-owner	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/039.md	efface5e0e298a71e6263081cfca72fe0cc87e5d	3813	docs/commits/039.md	efface5e0e298a71e6263081cfca72fe0cc87e5d	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/040.md	e4efc5e68308850c1ac2974c10e805cf98edce42	3802	docs/commits/040.md	e4efc5e68308850c1ac2974c10e805cf98edce42	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/041.md	32e4c1c857de7037bee54614cda46b789ab322b1	4138	docs/commits/041.md	1a439eed65e1f84ddacd845db888acf748e2bb71	corrected	direct-content	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	ordered-slug-contract	repository-owner	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/043.md	da3f9b84145dc1f4714519d055032f9872ad6990	3627	docs/commits/043.md	da3f9b84145dc1f4714519d055032f9872ad6990	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/044.md	a8b846e08e4a3ff4ad138199f929ad56db7a7133	3741	docs/commits/044.md	a8b846e08e4a3ff4ad138199f929ad56db7a7133	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/045.md	9f0c5c153b22716a454637c39c3c048d7bee89cc	4135	docs/commits/045.md	9e56da879ec56ce46db81f45675c6c728e18b638	corrected	direct-content	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	ordered-slug-contract	repository-owner	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/047.md	2005959db215a41bcd97dc325884291b638546e9	3347	docs/commits/047.md	2005959db215a41bcd97dc325884291b638546e9	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/048.md	9973ec4d06bbb7cfd7d69aa758748b28a70b30b1	3569	docs/commits/048.md	9973ec4d06bbb7cfd7d69aa758748b28a70b30b1	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/049.md	94432f934b5391f0ea358c159c1136845d1a797c	3584	docs/commits/049.md	b4978884189bf488044cd00f3c8d8293252e254f	corrected	direct-content	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	ordered-slug-contract	repository-owner	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/051.md	c3ece54a24b074fa88cddb42bf63008557a4785a	3566	docs/commits/051.md	c3ece54a24b074fa88cddb42bf63008557a4785a	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/052.md	314d085c92a88b31cd98ce61b11c7dd527a7f515	3264	docs/commits/052.md	314d085c92a88b31cd98ce61b11c7dd527a7f515	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/053.md	0bc9ec8d40e3817d6711e118b886253e8791b3ac	4135	docs/commits/053.md	b1ee04e1c94be0c7803ec8d8fcd8387c8cc826a9	corrected	direct-content	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	ordered-slug-contract	repository-owner	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/055.md	d9c512f81720e0bb9f6e761db307e7c215cbb0b2	2867	docs/commits/055.md	d9c512f81720e0bb9f6e761db307e7c215cbb0b2	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/056.md	c75907427676862c7d8c1f9f8f8f991a5bbffde1	3354	docs/commits/056.md	c75907427676862c7d8c1f9f8f8f991a5bbffde1	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/057.md	587aef0ed683d613538c09df13c3fd13d1efcada	2260	docs/commits/057.md	991c3819ae6838ec63368699ffa775dd1f5613c9	corrected	direct-content	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	ordered-slug-contract	repository-owner	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/059.md	605fa1514bb6ae0ed0105d9e055a143288b18633	2733	docs/commits/059.md	605fa1514bb6ae0ed0105d9e055a143288b18633	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/060.md	341b840a5431f6f5957c292c4400a5785a3a56f2	3191	docs/commits/060.md	341b840a5431f6f5957c292c4400a5785a3a56f2	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/061.md	d37e4fd434af6ccc85d2e57116184b80db121c41	2258	docs/commits/061.md	d7e5cd8a90bdaad6f6387c32fc756f0818696ec0	corrected	direct-content	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	ordered-slug-contract	repository-owner	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/063.md	a706727c3c468d7f76b2ac20c330076680bf61fe	2840	docs/commits/063.md	a706727c3c468d7f76b2ac20c330076680bf61fe	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/064.md	1eb1b09d7b9ee537835ffe01f4217d66d024cd62	3302	docs/commits/064.md	1eb1b09d7b9ee537835ffe01f4217d66d024cd62	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/065.md	82bf133c938245609da9231d30c7bbff2e4e1077	2361	docs/commits/065.md	246567bac0e7455f4477f09636e1161d41c0da7d	corrected	direct-content	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	ordered-slug-contract	repository-owner	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/067.md	98c10ed2bd884836c42b444ba13b53ae1d78a2e9	1863	docs/commits/067.md	98c10ed2bd884836c42b444ba13b53ae1d78a2e9	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/068.md	ecf5b162fe4d108c9213a0240e62da8ca0751cb5	1910	docs/commits/068.md	ecf5b162fe4d108c9213a0240e62da8ca0751cb5	adopted	oid-identical	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	exact-final-crosswalk	mechanical-crosswalk	2026-07-19T21:31:20+09:00
frontend-foundations-training	learning/foundations-v1.0.1	fdffc0e6842df7d44701bb2569806f72e5c72d67	11814eafe1f7ba2859940a479dc1df67930977e6	docs/commits/069.md	7c6ff62c2460596dd1fe2a73ad8c6b9f8d668b61	2405	docs/commits/069.md	e139382dcb09f99e37069bbed5318196510275c5	corrected	direct-content	cfa232f03aab569d7ebb6c8ed1f1a7ac1dc2464c	ordered-slug-contract	repository-owner	2026-07-19T21:31:20+09:00
